Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
43.50000000000001,326.85,1.0000000000071112,0.019187215010539844,0.2638183743247055,0.29797641145155046,0.2223436405991403,4.2507249565144397e-07,0.1585813881585497,0.03809254538301854,0.6696878351982297,0.01249056528697498,0.02320647298469214,0.14614312445067373,0.08595029799033876,6.808472975394026e-06,0.04808700405492549,5.606050733526029e-07,8.353971130477775e-12,0.014256942224822445,0.0001703887229439109
45.0,326.85,1.0000000000800844,0.018737926148422707,0.2565070410044954,0.30564199029191025,0.2188218986481712,4.181362212005699e-07,0.16218954008394545,0.03810118568683376,0.6720854631940952,0.012514468699133873,0.02386358780964871,0.14484640480485783,0.0852569343855429,6.7233671718711746e-06,0.04698115787793169,5.489578529323627e-07,8.178810595511541e-12,0.014278144178577845,0.00016656671701264467
46.5,326.85,0.9999999999999881,0.01829470219242306,0.2493459497750182,0.31315254513086765,0.2153734698853464,4.113632197347102e-07,0.16572321229842576,0.038109709354699164,0.6744951251639362,0.012538097752362613,0.024513525024910686,0.14351900902397058,0.08457350962839456,6.63938504311027e-06,0.04589133109338537,5.374545448959518e-07,8.005860852509529e-12,0.01429942539609143,0.0001628000693592469
48.0,326.85,0.9999999999991112,0.0178577505493653,0.24233345000348655,0.3205095630674642,0.2119974671731158,4.0474667534216317e-07,0.16918325206173954,0.03811811239815304,0.6769163077609714,0.01256155044928884,0.025156285871034845,0.1421615925220875,0.083899684096012,6.556500549280033e-06,0.04481757808346739,5.260927551013828e-07,7.835079758814784e-12,0.014320831341648103,0.00015908727435572778
49.5,326.85,0.9999999999873623,0.017427225780315712,0.23546789536857493,0.32771456855636644,0.20869302128142522,3.9828089981867245e-07,0.17257049888744133,0.03812639184497661,0.6793485156042238,0.012584905704844097,0.02579187353364692,0.14077474943184004,0.08323520991643722,6.474694346335464e-06,0.04375992944315258,5.148707053026507e-07,7.66643574232516e-12,0.014342399623159259,0.00015542716998316646
51.00000000000001,326.85,0.9999999996034704,0.017003240884851997,0.22874764049717364,0.33476911787384583,0.20545927584258583,3.9196108696998205e-07,0.1758857874182621,0.03813454552219346,0.681791260744634,0.0126082270897032,0.026420292512509352,0.13935903455846965,0.08257991092539627,6.393952237220187e-06,0.04271839607641163,5.03787090638742e-07,7.499905382565406e-12,0.014364161484945421,0.000151818861106252
52.5,326.85,0.9999999999999981,0.01658587614329433,0.22217103847511707,0.341674794635253,0.20229538347103113,3.857831203560768e-07,0.17912994960615347,0.038142571886030464,0.6842440539013742,0.012631565824253144,0.027041548122264635,0.13791498106596284,0.08193366680511185,6.314263968960091e-06,0.04169297252273024,4.928409690191936e-07,7.335471531270218e-12,0.014386142986236309,0.00014826165979711146
54.0,326.85,0.9999999981662382,0.016175186047613956,0.21573643905969278,0.34843320611772016,0.1992005028036719,3.797434230888298e-07,0.18230381633924408,0.03815046988863388,0.6867063962713739,0.01265496317956478,0.02765564633462477,0.13644311467479395,0.08129640090954073,6.2356223421402416e-06,0.04068363999313305,4.820316784702629e-07,7.173121898859169e-12,0.014408365936011388,0.00014475503976823525
55.5,326.85,1.0000000000003322,0.01577120471712268,0.20944218734794737,0.3550459803217681,0.19617379621979256,3.738388399830661e-07,0.1854082186806055,0.03815823887392377,0.6891777743143229,0.012678452377377239,0.028262593268333826,0.13494396526899477,0.08066806995855014,6.1580224447942e-06,0.03969036820723878,4.7135876747351204e-07,7.012847875113428e-12,0.01443084861764075,0.00014129859932167515
57.0,326.85,1.000000000395056,0.015373950152456628,0.2032866229290428,0.361514763464828,0.19321442814924178,3.6806654608039937e-07,0.18844398874209634,0.03816587849578839,0.6916576556549846,0.012702060097130551,0.02886239470306077,0.1334180762651269,0.0800486557852289,6.081461047847996e-06,0.03871311681965393,4.6082194039406044e-07,6.854643605364159e-12,0.014453606352643469,0.00013789203233383147
58.5,326.85,0.999999999486491,0.014983427550275832,0.19726807926048595,0.36784121799148345,0.19032156377253376,3.6242397459843873e-07,0.19141196034690514,0.03817338865434131,0.6941454837779238,0.012725807698808834,0.02945505616740446,0.13186601209890939,0.07943815954913455,6.005936223345075e-06,0.037751837282235814,4.50421021600381e-07,6.698505366877514e-12,0.014476651954281336,0.0001345351073641115
60.0,326.85,0.9999999987580265,0.014599631898205257,0.19138488328941308,0.3740270209061629,0.18749436805801473,3.569087608690306e-07,0.19431296949342325,0.038180769446019856,0.6966406752013182,0.01274971217302019,0.030040582631756352,0.13028836435941266,0.07883659653432772,5.931446979419053e-06,0.03680647377387857,4.401559226679366e-07,6.544431011454324e-12,0.014499996066906612,0.00013122764993835542
61.5,326.85,1.000000000157988,0.014222550003910683,0.1856353552488555,0.3800738623770165,0.1847320050551885,3.515186986149788e-07,0.19714785467176507,0.03818802112456517,0.6991426170021484,0.01277378689509191,0.030618978286758268,0.12868575673348057,0.07824399207272076,5.857992984375614e-06,0.035876964027756336,4.300266176342002e-07,6.392419542109284e-12,0.014523647427207423,0.00012796952884678255
63.0,326.85,0.9999999997679715,0.013852162085268278,0.1800178086079163,0.38598344453194455,0.18203363739582162,3.462517059986204e-07,0.19991745705690048,0.03819514407044277,0.7016506645445955,0.01279804222318197,0.031190246434868063,0.1270588489599254,0.07766037840930647,5.7855743654405785e-06,0.034963240104474276,4.200331248236037e-07,6.242470798526323e-12,0.014547613064278781,0.00012476064564124188
64.5,326.85,0.9999999999992263,0.013488443004009953,0.1745305500674394,0.39175748049024084,0.1793984259240652,3.4110579879516395e-07,0.2026226206413267,0.03820213876711903,0.7041641407953207,0.01282248595715828,0.031754389056827335,0.12540834006370516,0.07708579172826055,5.7141915012422885e-06,0.03406522865947343,4.1017548941044954e-07,6.094585163172676e-12,0.014571898440754008,0.00012160092541976041
66.0,326.85,0.9999999999659523,0.013131363236131696,0.16917187966752661,0.3973976934899419,0.17682552946096286,3.3607906982543815e-07,0.20526419228396706,0.038209005782399934,0.7066823326392917,0.012847123731853729,0.032311407428936845,0.12373497066318256,0.0765202711182855,5.643845007697683e-06,0.03318285222127322,4.0045377989065987e-07,5.948763478373758e-12,0.0145965075801988,0.00011849031224606388
67.5,326.85,0.9999999999803698,0.012780889626663825,0.16394009093015138,0.4029058161501021,0.1743141046507831,3.3116967278936366e-07,0.20784302171871025,0.03821574575391658,0.7092044923052552,0.012871959277571487,0.03286130133039368,0.12203952502543323,0.07596385594971097,5.574535532020709e-06,0.03231602881352181,3.908680722414274e-07,5.80500678936224e-12,0.014621443126851083,0.00011542876185886047
69.0,326.85,0.9999999992277147,0.012436985980561725,0.15883347105089457,0.4082835898131607,0.17186330588075968,3.263758097693668e-07,0.2103599615210515,0.03822235937776205,0.7117298349363338,0.012896994663456675,0.0334040695334171,0.12032283233937123,0.07541658531288489,5.506263760297777e-06,0.031464672873624935,3.8141844893509903e-07,5.663316308892265e-12,0.014646706414122523,0.00011241623892189491
70.5,326.85,1.0000000003496674,0.012099613521005621,0.1538503011038008,0.4135327639787319,0.1694722852469145,3.216957214020875e-07,0.21281586705414743,0.038228847399678294,0.7142575414365977,0.012922230432580516,0.03393970873639508,0.11858576784461489,0.07487849564999163,5.439030216514803e-06,0.03062869457399662,3.7210498476308455e-07,5.523693192857357e-12,0.014672297474004026,0.00010945271109931063
72.00000000000001,326.85,1.0000000003848881,0.01176873125269988,0.1489888563026581,0.418655095755876,0.1671401925764083,3.1712767949296384e-07,0.21521159637660858,0.03823521060806959,0.716786752940671,0.012947665798702638,0.03446821530277375,0.11682925303850322,0.07434962216952873,5.372835463748649e-06,0.029808001726003015,3.629277588478672e-07,5.3861387007122566e-12,0.014698215104731096,0.00010653815048353117
73.5,326.85,0.9999999998221729,0.011444296239469569,0.14424740624672142,0.4236523493985004,0.16486617546765914,3.126699810148423e-07,0.21754801014900402,0.038241449828664384,0.719316575077291,0.012973298701921116,0.03498958395637465,0.11505425609308155,0.07382999647610496,5.307679885687027e-06,0.0290024987452983,3.538868397877889e-07,5.250653965884019e-12,0.014724456849945776,0.00010367252801213971
75.0,326.85,0.9999999991612835,0.011126263822553639,0.13962421519451582,0.4285262958594394,0.16264937936217705,3.0832094358822884e-07,0.21982597152005304,0.038247565920317333,0.721846078384451,0.012999125886151923,0.03550380778258893,0.11326179165130676,0.07331964604546615,5.2435636630533394e-06,0.028212086883566415,3.4498228375299326e-07,5.117239956885198e-12,0.014751019003837365,0.00010085581157307535
76.5,326.85,0.99999999985561,0.010814587789723764,0.13511754234763465,0.4332787123733122,0.1604889476360539,3.0407890195447393e-07,0.2220463460026162,0.03825355977175717,0.7243742980175407,0.013025142971401261,0.036010878583330845,0.11145292025414077,0.07281859419081242,5.1804867968650635e-06,0.027436664690742338,3.362141354783244e-07,4.985897481774201e-12,0.014777896621101681,9.808796501658983e-05
78.0,326.85,0.9999999986909449,0.010509220509526665,0.13072564216514224,0.4379113820362743,0.158384021717151,2.999422053746342e-07,0.2242100013306953,0.038259432299005136,0.7269002329157246,0.013051344522841074,0.03651078756968842,0.10962874741777413,0.07232686043462133,5.1184491683909434e-06,0.026676128622396045,3.275824312244123e-07,4.856627222136495e-12,0.014805083532712815,9.536894779048019e-05
79.5,326.85,1.000000000426504,0.010210113027840313,0.12644676464866703,0.4424260934447928,0.156333741198865,2.959092153030214e-07,0.2263178073271014,0.038265184443518147,0.7294228517174954,0.013077724031023424,0.03700352375985531,0.1077904227465514,0.07184445828276917,5.057450319712895e-06,0.02593037190654007,3.1908718519524447e-07,4.729429526838915e-12,0.014832572303253366,9.269871028286242e-05
81.0,326.85,1.0000000004808594,0.00991721515132754,0.1222791556964738,0.4468246402757744,0.154337243992289,2.9197830404944077e-07,0.22837063573524716,0.03827081717058399,0.7319410881865875,0.013104274015177478,0.037489076217552805,0.10593913817304236,0.07137139746413644,4.997489702954579e-06,0.025199286238986405,3.1072840370114244e-07,4.604304610481798e-12,0.01486035428520747,9.007719660496549e-05
82.5,326.85,1.0000000005412883,0.009630475502584888,0.11822105742085402,0.45110882092569204,0.1523936664684695,2.881478533144656e-07,0.23036936006628542,0.03827633146826078,0.7344538464221406,0.013130986009351135,0.037967432905178414,0.10407612643743319,0.07090768228997153,4.938566514981612e-06,0.02448276092581616,3.025060746971235e-07,4.481252393587599e-12,0.014888419592140456,8.75043409035082e-05
84.0,326.85,0.9999999999975471,0.009349841565930836,0.11427070850821991,0.455280438114388,0.1505021436248051,2.844162533292173e-07,0.23231485542390637,0.038281728346496444,0.7369600034219073,0.013157850575555177,0.03843858056824355,0.10220265907459405,0.07045331125897271,4.880679662621667e-06,0.023780682833637764,2.94420165220325e-07,4.360272458425044e-12,0.014916757097044401,8.498006586233122e-05
85.5,326.85,1.0000000000103788,0.009075259719129971,0.11042634458346731,0.45934129849569777,0.14866180925777223,2.8078190208394543e-07,0.23420799832551212,0.0382870088365186,0.7394584107411364,0.01318485733555393,0.038902505025506726,0.10032004410678143,0.07000827715394087,4.823827775071084e-06,0.023092936602741112,2.8647062152187195e-07,4.241364044320517e-12,0.014945354449748186,8.250428195730845e-05
87.00000000000001,326.85,1.0000000003320053,0.008806675257678007,0.10668619860234918,0.4632932122459285,0.146871796151873,2.7724320482880696e-07,0.23604966650859874,0.03829217399036761,0.741947894647462,0.013211995023229856,0.039359192194106184,0.09842962337213951,0.06957256786866603,4.768009288987407e-06,0.022419405222217692,2.7865737278686145e-07,4.124526095428229e-12,0.014974198113684733,8.007688771127978e-05
88.5,326.85,1.0000000001122533,0.00854403241121258,0.10304850126143492,0.46713799264096084,0.14513123627972355,2.7379857367068756e-07,0.23784073872751335,0.03829722488058101,0.7444272597108952,0.013239251499579472,0.03980862791755184,0.09653276975155695,0.06914616595317129,4.713222396794004e-06,0.021759969812938672,2.7098032711421983e-07,4.00975719624197e-12,0.015003273379600128,7.769776797524497e-05
90.0,326.85,0.9999999979302413,0.008287274354149499,0.09951148142995546,0.47087745561601685,0.14343926101480586,2.7044642728057326e-07,0.23958209453865606,0.03830216259998887,0.7468952942518452,0.013266613747719298,0.04025079711809612,0.09463088419872202,0.06872904752543944,4.659464929224876e-06,0.021114509090099105,2.6343936426227825e-07,3.897055460566184e-12,0.015032564368442415,7.536679144823769e-05
91.5,326.85,0.9999999996515821,0.008036343208381012,0.09607336658555576,0.47451341932778013,0.14179500134854028,2.6718519054198565e-07,0.24127461408289022,0.03830698826166205,0.7493507695355546,0.013294067955388462,0.04068568551359354,0.09272539226001125,0.06832118381466765,4.606734504869833e-06,0.020482900232780415,2.560343423105208e-07,3.786418623021261e-12,0.015062054103492697,7.308381188107374e-05
93.0,326.85,0.9999999999818485,0.0077911800515926884,0.09273238332431818,0.47804770363781507,0.14019758814281774,2.6401329472624735e-07,0.24291917783140937,0.038311702998752126,0.7517924460431821,0.013321599509581717,0.04111327863675919,0.09081774063740457,0.06792253995434049,4.555028395261839e-06,0.019865018234298936,2.487650892724459e-07,3.67784391235456e-12,0.015091724521830455,7.084866544266862e-05
94.5,326.85,1.0000000001270322,0.007551724914227477,0.08948675785125709,0.4814821296244662,0.13864615237615224,2.6092917720800935e-07,0.2445166663401698,0.038316307964549864,0.7542190752974963,0.013349193060157924,0.041533562680391774,0.0889093933939621,0.06753307563285156,4.504343578885486e-06,0.019260736246915922,2.4163140448916887e-07,3.5713280671651896e-12,0.015121556538980865,6.866117069143704e-05
96.0,326.85,0.9999999998181913,0.007317916779047252,0.0863347165208865,0.48481851904263557,0.13713982541409536,2.579312815258505e-07,0.2460679599795601,0.038320804332493644,0.7566294019329457,0.013376832582848235,0.041946525388967544,0.08700182793889302,0.0671527457502734,4.45467679054222e-06,0.018669925845456847,2.346330592922628e-07,3.4668673414759828e-12,0.015151530118869752,6.652112843134047e-05
97.5,326.85,1.0000000000300975,0.007089693578505444,0.08327448640107764,0.4880586937619973,0.13567773929194807,2.5501805740350353e-07,0.24757393865219415,0.03832519329621991,0.7590221719997544,0.013404501366627602,0.04235215438659227,0.08509653108420155,0.06678149863632221,4.406024325557171e-06,0.01809245612074345,2.2776978588527494e-07,3.364457339897166e-12,0.015181624289664578,6.442831862078636e-05
99.0,326.85,0.9999999994971218,0.006866992193357341,0.08030429587609045,0.4912044751650616,0.13425902701669087,2.5218796089632767e-07,0.2490354814912488,0.03832947606959,0.7613961319335575,0.013432182131816357,0.042750439469707725,0.08319499459835776,0.06641927808242544,4.358382224119448e-06,0.017528194594294246,2.210412844635808e-07,3.2640931178842485e-12,0.015211817261020838,6.238250205113203e-05
100.5,326.85,0.9999999996928557,0.006649748449431137,0.0774223752697791,0.49425768352651533,0.13288282287954878,2.494394544554929e-07,0.2504534665485189,0.03833365388675216,0.7637500347644642,0.01345985705726178,0.04314137191904849,0.08129871091097574,0.06606602251804292,4.3117461678781115e-06,0.016977006739173045,2.1444721636537547e-07,3.1657690799146145e-12,0.015242086475967528,6.038341851845894e-05
102.00000000000001,326.85,1.0000000000626188,0.0064378971173274175,0.07462695751181758,0.49722013734723325,0.1315482627891938,2.4677100716302126e-07,0.2518287704612732,0.03833772800214737,0.7660826456271111,0.013487507819791706,0.043524944094958405,0.07940916867343054,0.0657216645250664,4.266111410418063e-06,0.016438755696970137,2.0798719916663695e-07,3.069478906543405e-12,0.015272408675400405,5.843078559313706e-05
103.50000000000001,326.85,1.0000000000000064,0.006231371912510663,0.07191627883128715,0.5000936526606186,0.1302544846185113,2.4418109493362084e-07,0.2531622681054698,0.03834169969050755,0.7683927410788081,0.013515115724893176,0.04390115177159384,0.0775278480608009,0.06538613284560728,4.2214729513381194e-06,0.015913303048630936,2.0166081245055297e-07,2.975215636688059e-12,0.01530276003274224,5.652430018584381e-05
105.0,326.85,1.0000000000318436,0.006030105496811671,0.06928857947973119,0.5028800423083635,0.12900062856567934,2.416682007425391e-07,0.2544548322343869,0.038345570246826645,0.770679118312513,0.013542661703882264,0.044269992146538435,0.07565621635992004,0.06505935046847708,4.177825323741524e-06,0.015400507885688338,1.9546758642870767e-07,2.8829715021094497e-12,0.015333116191351638,5.46636358382423e-05
106.5,326.85,1.0000000000209832,0.005834029482913344,0.0667421044891559,0.5055811151789116,0.12778583753183215,2.392308149403505e-07,0.2557073331000976,0.03834934098627442,0.7729405961855546,0.013570126426615089,0.0446314654302933,0.07379572328140226,0.0647412359898103,4.135162702364408e-06,0.014900227279781767,1.8940700474935892e-07,2.7927379680799675e-12,0.015363452390337371,5.284844370641482e-05
108.0,326.85,1.0000000003282212,0.0056430744410337,0.06427510445771883,0.5081986754165003,0.126609257511912,2.3686743557255755e-07,0.2569206380613316,0.03835301324406786,0.7751760204462519,0.013597490358484845,0.04498557455898668,0.07194779644188731,0.06443170329551827,4.093478846679976e-06,0.014412316036832452,1.8347850011858986e-07,2.704505670589666e-12,0.015393743550188152,5.10783517998881e-05
109.5,326.85,0.999999999987963,0.0054571699092747965,0.061885836367483626,0.5107345215952468,0.12547003800046166,2.3457656877577706e-07,0.25809561117569213,0.038356588375272206,0.77738426558884,0.01362473386552663,0.04533232640119249,0.07011383680525461,0.06413066256673823,4.052767171416055e-06,0.013936626960114875,1.7768145517532361e-07,2.6182644302363226e-12,0.015423964395463044,4.935296562607734e-05
111.0,326.85,0.9999999982735422,0.005276244406732379,0.05957256442583692,0.5131904458673935,0.12436733240842525,2.3235672916774957e-07,0.2592331127803339,0.03836006775454878,0.7795642443280264,0.0136518372116542,0.04567172938497642,0.06829521444277155,0.0638380182413186,4.013020524788943e-06,0.013473009988546529,1.7201519195871337e-07,2.5340031017744495e-12,0.015454089498414049,4.767186604198978e-05
112.5,326.85,0.9999999997414181,0.005100225448808517,0.057333560923168596,0.5155682330935559,0.12330029848742376,2.3020644020186844e-07,0.2603339990647423,0.03836345277586058,0.7817149012568956,0.013678780780198798,0.04600379838875454,0.06649326397261757,0.0635536731896311,3.974231561722168e-06,0.013021313596806727,1.6647898460434209e-07,2.4517097601909287e-12,0.015484093489089803,4.603461300905619e-05
114.0,326.85,1.0000000000500548,0.004929039571110989,0.05516710713739982,0.5178696599193505,0.12226809877489507,2.2812423485253338e-07,0.2613991216209962,0.038366744852012566,0.7838352305652767,0.01370554494705593,0.046328548324308425,0.06470928081686246,0.06327752334224365,3.936392205511658e-06,0.012581382788102917,1.6107203727000716e-07,2.371371384723048e-12,0.015513951008840775,4.444074069703859e-05
115.5,326.85,0.9999999999028305,0.0047626123527221625,0.05307149423294543,0.5200964938580851,0.12126990103663898,2.2610865597467382e-07,0.262429326996748,0.03836994541420425,0.7859242627324806,0.013732110401773797,0.046646002164323914,0.06294451684123627,0.06300946447493051,3.899494267547555e-06,0.012153061339508303,1.5579350576207314e-07,2.2929741750501733e-12,0.01554363699210135,4.288976357998631e-05
117.0,326.85,1.0000000000141218,0.004600868445735397,0.051045024184980026,0.5222504923432058,0.12030487872014631,2.24158256879229e-07,0.263425456236214,0.03837305591146168,0.787981081870087,0.013758458017357035,0.04695618441126136,0.06120017700405413,0.0627493868558921,3.863528914541591e-06,0.011736189878814859,1.5064247653993532e-07,2.2165032521308463e-12,0.015573126616992651,4.1381171933359316e-05
118.50000000000001,326.85,0.9999999996837118,0.004443731609665737,0.049086010718355416,0.5243334017622466,0.11937221141379996,2.222716019502419e-07,0.2643883444143545,0.0383760778099756,0.7900048207876026,0.013784569039522207,0.04725912496830559,0.059477415678884385,0.062497178577278795,3.828486959997317e-06,0.01133060691734526,1.4561797620643225e-07,2.1419428000357574e-12,0.015602395488994782,3.991443498831424e-05
120.0,326.85,1.000000000004443,0.004291124749496077,0.04719278025035182,0.5263469564840824,0.11847108530691007,2.2044726721997867e-07,0.2653188201695224,0.038379012592369935,0.7919946678051811,0.013810425099016282,0.04755485726075267,0.057777333555256355,0.06225272416879101,3.7943587114564575e-06,0.010936148337627304,1.4071896525869777e-07,2.0692759808611744e-12,0.015631419693432066,3.848900019834432e-05
121.5,326.85,1.0000000000000395,0.004142969959485368,0.045363672844168285,0.5282928778708958,0.11760069365340044,2.186838410598623e-07,0.2662177052313498,0.0383818617568591,0.7939498640295919,0.01383600835741958,0.04784342083180522,0.05610097460121454,0.06201590685324156,3.761134159216169e-06,0.010552648007254528,1.3594434362287236e-07,1.998485020167831e-12,0.015660175943513294,3.710429545922231e-05
123.0,326.85,1.0000000001232299,0.003999188570565659,0.04359704315794319,0.5301728732917869,0.11676023723219091,2.169799248115108e-07,0.2670858139512518,0.038384626816336725,0.795869711733165,0.01386130148067096,0.048124858333654465,0.05444932360503138,0.06178660633876955,3.7288027512468014e-06,0.010179937082076639,1.31292942796161e-07,1.929551099489629e-12,0.01568864160097589,3.5759728033742254e-05
124.5,326.85,1.0000000000403262,0.0038597012029428952,0.041891261393579036,0.5319886351324746,0.11594892480593033,2.1533413350091233e-07,0.26792395283357556,0.038387309297363906,0.7977535714847146,0.013886287771323152,0.0483992178580123,0.05282330378327704,0.06156470090356551,3.6973535684535147e-06,0.009817844583775355,1.2676353134040163e-07,1.8624544418058775e-12,0.015716794809577633,3.4454686792919064e-05
126.0,326.85,0.9999999999976004,0.0037244278227549325,0.04024471423588495,0.5337418398114823,0.11516597357367918,2.137450965386061e-07,0.2687329200720223,0.03838991073907977,0.799600865321318,0.013910951202027622,0.048666552120728075,0.0512237748746774,0.06135006699145313,3.666775270369356e-06,0.009466197261166816,1.223548131318167e-07,1.7971742927115938e-12,0.015744614554080164,3.318854266936357e-05
127.5,326.85,0.9999999998639285,0.003593287803257266,0.0386558057809066,0.5354341468035639,0.11441060961683625,2.1221145846121308e-07,0.2695135050919526,0.0383924326920247,0.8014110777401434,0.013935276471782127,0.04892691852918355,0.04965153153428841,0.0611425795382594,3.6370561103421955e-06,0.009124819680372995,1.1806542815028472e-07,1.7336889384048936e-12,0.01577208073296448,3.1960649735516304e-05
129.0,326.85,0.9999999998913908,0.0034661999898636065,0.0371229584468236,0.5370671976775273,0.11368206833520002,2.107318796691199e-07,0.2702664881018162,0.03839487671688955,0.803183757033879,0.013959249046886368,0.049180378881801254,0.048107302092653945,0.06094211203680919,3.6081839287680926e-06,0.008793534265285261,1.1389395291714135e-07,1.6719757187196024e-12,0.015799174216948354,3.0770346185281395e-05
130.5,326.85,1.0000000005477372,0.003343082769034275,0.0356446138644048,0.5386426151514603,0.11297959487166204,2.0930503718299264e-07,0.27099263965521053,0.03839724438319093,0.8049185139638941,0.013982855232848097,0.04942700023367166,0.04659174762242647,0.060748537508631816,3.5801462304084846e-06,0.008472161569915083,1.0983890351556994e-07,1.612011077408025e-12,0.015825876925939994,2.961695592931585e-05
132.0,326.85,1.0000000006673733,0.003223854141032226,0.03421923374461705,0.5401620021677587,0.11230244452432418,2.079296254361665e-07,0.2716927202247704,0.038399537267871965,0.8066150243132293,0.014006082175243437,0.049666853590791316,0.045105461435620615,0.06056172784218676,3.5529301150212427e-06,0.008160520170842168,1.0589873481528021e-07,1.5537705577395415e-12,0.015852171852447347,2.849978923795726e-05
133.5,326.85,1.000000000160046,0.0031084317951665967,0.03284530071412381,0.5416269409983008,0.11164988314181945,2.0660435701066106e-07,0.2723674797923771,0.03840175695385532,0.8082730261700344,0.014028917932860815,0.0499000151125576,0.043648968838051916,0.06038155504622738,3.5265223836913284e-06,0.007858427028156246,1.0207184473296663e-07,1.4972288705529852e-12,0.01587804313180666,2.7418144583365246e-05
135.0,326.85,0.9999999995623432,0.002996733187954158,0.03152131911876795,0.543038992379337,0.11102118750175485,2.0532796340095675e-07,0.2730176574556826,0.038403905028540054,0.8098923225082476,0.014051351455585129,0.05012656439996507,0.04222272731645387,0.06020789033336581,3.5009094506640747e-06,0.007565697366904912,9.835657364373655e-08,1.4423598923839913e-12,0.01590347604275049,2.637130926478864e-05
136.5,326.85,1.0000000013112742,0.0028886756234196846,0.030245815789642742,0.5443996946821058,0.11041564566981117,2.0409919575932242e-07,0.27364398105356735,0.0384059830822574,0.811472777694277,0.014073372648237688,0.05034658574855801,0.04082712695285726,0.06004060543241418,3.476077457972537e-06,0.00728214506843865,9.475120925404715e-08,1.3891367420341738e-12,0.01592845706384179,2.5358561322341256e-05
138.0,326.85,1.0000000000995561,0.002784176337152996,0.029017340778913166,0.5457105631107365,0.10983255734259768,2.0291682579361708e-07,0.2742471668071194,0.03840799270665426,0.8130143174538587,0.014094972368890176,0.0505601674442999,0.03946249121556601,0.05987957244883318,3.452012260639944e-06,0.007007582749438257,9.12539883484379e-08,1.3375318119217312e-12,0.015952973880886,2.4379170645049843e-05
139.5,326.85,1.0000000002138085,0.002683152578319456,0.02783446803574838,0.5469730889616552,0.10927123416117304,2.0177964630179613e-07,0.2748279189903415,0.03840993549311605,0.8145169274471437,0.014116142441861922,0.05076740161193696,0.03812907804056736,0.05972466414297118,3.428699451944714e-06,0.006741821951392442,8.786309980241517e-08,1.2875168173843062e-12,0.015977015399952964,2.3432400337731585e-05
141.0,326.85,0.9999999997908628,0.002585521695919667,0.026695796052488743,0.5481887389094048,0.10873100000841626,2.0068647207018795e-07,0.2753869296161906,0.038411813031107855,0.8159806513624984,0.01413687566387376,0.050968384183175314,0.03682708116271038,0.05957575431218197,3.406124397937654e-06,0.006484673351068677,8.457668794394508e-08,1.2390628507273141e-12,0.016000571754047083,2.2517508123669854e-05
142.50000000000003,326.85,0.999999999955987,0.002491201223686113,0.025599948454177814,0.5493589543501759,0.10821119127848693,1.9963614051428342e-07,0.2759248781507909,0.03841362690654179,0.8174055905924612,0.01415716577924397,0.05116321386801358,0.035556631752767645,0.059432717451711616,3.384272210748736e-06,0.006235946858144872,8.139285481681912e-08,1.1921404191410238e-12,0.016023634283974204,2.163374742807315e-05
144.00000000000003,326.85,1.0000000000277591,0.002400108965967299,0.02454557454274455,0.5504851507899083,0.107711157123316,1.9862751242374856e-07,0.2764424312504259,0.03841537870012539,0.8187919002022394,0.014177007505226599,0.05135199298236629,0.03431780022803258,0.05929542976160228,3.363127841738285e-06,0.005995451962275116,7.830966515408799e-08,1.1467195212277714e-12,0.01604619555054455,2.078036906185977e-05
145.5,326.85,0.9999999999153087,0.002312163082717259,0.023531349787546132,0.5515687172867377,0.1072302596725436,1.9765947262222638e-07,0.27694024252525545,0.038417069985727116,0.8201397870664527,0.01419639651523709,0.05153482701322955,0.03311059831773944,0.059163769234785564,3.3426760943563265e-06,0.005762997913008571,7.53251496740599e-08,1.1027696990336131e-12,0.016068249314759076,1.9956622444962038e-05
147.0,326.85,1.0000000000082965,0.0022272821736582086,0.022555976263372215,0.552611015946632,0.10676787422743389,1.9673093061876122e-07,0.27741895232921515,0.03841870232875791,0.8214495091773977,0.014215329392959053,0.051711823443605,0.03193498132842356,0.059037615233152166,3.3229015930815686e-06,0.005538393831248641,7.243730772476075e-08,1.0602600803554559e-12,0.01608979049663538,1.9161756620696318e-05
148.5,326.85,0.9999999999087944,0.0021453853613292,0.021618183035782664,0.5536133814725731,0.10632338942878901,1.958408212572669e-07,0.27787918757613056,0.03842027728457404,0.8227213704001959,0.014233803658174612,0.05188309295345225,0.030790850520779532,0.058916849738073145,3.303788900484863e-06,0.005321449095112211,6.964411285631217e-08,1.0191594626856687e-12,0.016110815178272408,1.8395021917174987e-05
150.0,326.85,1.000000000004664,0.002066392372128024,0.02071672649101389,0.554577120770753,0.10589620739774531,1.949881053044211e-07,0.27832156158333593,0.03842179639691861,0.8239557205174531,0.01425181769553829,0.05204874768721915,0.029678055693847242,0.058801356529379005,3.2853224529763828e-06,0.005111973397789679,6.694351499568846e-08,9.794363479759571e-13,0.016131320541092013,1.765567074213077e-05
